#name,median,lower_error,upper_error,label,unit
#Fitted parameters,,,
b_ttv_transit_5,-0.01175077811394009,0.02510861807530069,0.030475589167763904,TTV$_\mathrm{b;5}$,d
b_ttv_transit_6,-0.012833354604427718,0.024125471481504537,0.029875465251588292,TTV$_\mathrm{b;6}$,d
b_ttv_transit_7,-0.0010416286576085745,0.029289831456196035,0.02970441241454905,TTV$_\mathrm{b;7}$,d
b_ttv_transit_8,0.027230961354076072,0.01932647880992129,0.014924580246597999,TTV$_\mathrm{b;8}$,d
b_ttv_transit_9,-0.0012322544530695527,0.02850188351987239,0.028363748423991277,TTV$_\mathrm{b;9}$,d
b_ttv_transit_10,-0.012477546921339379,0.023083459240773187,0.026161470326638424,TTV$_\mathrm{b;10}$,d
b_ttv_transit_11,0.017004723246454773,0.031792010877206144,0.022513910317433397,TTV$_\mathrm{b;11}$,d
b_ttv_transit_12,0.021742027063769064,0.025305925804987656,0.01890765455179031,TTV$_\mathrm{b;12}$,d
b_ttv_transit_13,-0.005572482078412849,0.026926329723482453,0.028919390579854102,TTV$_\mathrm{b;13}$,d
b_ttv_transit_14,-0.006593528321883237,0.025333605613883807,0.02888586258605374,TTV$_\mathrm{b;14}$,d
b_ttv_transit_15,0.0017704905655644906,0.02599236818889779,0.026771737982963787,TTV$_\mathrm{b;15}$,d
