time,flux,flux_err
5.907484784798463807e+04,9.954000038109437343e-01,2.696074359238200078e-03
5.907484923690697178e+04,9.984450725906637292e-01,2.701999429451699963e-03
5.907485062582837418e+04,9.960714170805858858e-01,1.204449952003899989e-03
5.907485062582837418e+04,9.946442499891448019e-01,2.698511840242100081e-03
5.907485201474977657e+04,9.989681714374784027e-01,2.700149355013399966e-03
5.907485340367117897e+04,9.941079065519176083e-01,2.697505415366199984e-03
5.907485479259258136e+04,9.985111081192775684e-01,2.698357850402900195e-03
5.907485618151351810e+04,9.986096928535751482e-01,2.698540148992199794e-03
5.907485757043538615e+04,1.000070846063810803e+00,1.206963329743099929e-03
5.907485757043538615e+04,9.977045625427363174e-01,2.699366959729200110e-03
5.907485895935678855e+04,1.000781055987445045e+00,2.704098181617600131e-03
5.907486034827819094e+04,1.000448504314019216e+00,2.700855121439400038e-03
5.907486173719959334e+04,9.981375107104689670e-01,2.699444076669299877e-03
5.907486312612099573e+04,9.984058386152904196e-01,2.699369888220600009e-03
5.907486451504286379e+04,9.975891096980076256e-01,2.700494428915999837e-03
5.907486451504286379e+04,9.996423960588595170e-01,1.206345662099800060e-03
5.907486590396380052e+04,9.988197945401672273e-01,2.698946721214099970e-03
5.907486729288566858e+04,1.005261975811754471e+00,2.706396315239300177e-03
5.907486868180707097e+04,9.956709556440540565e-01,2.697996913838600092e-03
5.907487007072847337e+04,9.929047729567952452e-01,2.695343212553400012e-03
5.907487145964941010e+04,1.001414797143791668e+00,2.701534043360999914e-03
5.907487145964941010e+04,9.979894461855736143e-01,1.204645306783999961e-03
5.907487284857127815e+04,1.000865459014083969e+00,2.702031398816100074e-03
5.907487423749268055e+04,9.963849765111562062e-01,2.697391936324700003e-03
5.907487562641408294e+04,9.988296655084936138e-01,2.699706664730900166e-03
5.907487701533548534e+04,9.980937785723144051e-01,2.700143498030600168e-03
5.907487840425688773e+04,9.980642281418186101e-01,2.699308633942299786e-03
5.907487840425688773e+04,9.984791211839414427e-01,1.204897889166799997e-03
5.907487979317829013e+04,1.001459341450226415e+00,2.700898560728400098e-03
5.907488118210015818e+04,9.971053073010494039e-01,2.700007567221700093e-03
5.907488257102062926e+04,1.000650234419879103e+00,2.701262425784199846e-03
5.907488395994249731e+04,1.009021127933060091e+00,2.706320174463100123e-03
5.907488534886389971e+04,9.976033538801496459e-01,2.700441716070900097e-03
5.907488534886389971e+04,1.001539058890634326e+00,1.205914563762499996e-03
