#name,median,lower_error,upper_error,label,unit
#Fitted parameters,,,
b_rr,0.10111416668982023,0.0021625889412687366,0.0017655517047892866,$R_b / R_\star$,
b_rsuma,0.012122069556401324,0.0008760503264856785,0.0009115599213193708,$(R_\star + R_b) / a_b$,
b_cosi,0.0064566668061057115,0.0015202037087657817,0.0013040316901747756,$\cos{i_b}$,
b_epoch,2259.7206666022375,0.5997321549284607,0.6542884509635769,$T_{0;b}$,BJD
b_period,90.8831601825877,0.598842219375598,0.6542862259688889,$P_b$,days
host_ldc_q1_TESS_1800s,0.19862926821233143,0.08625675594276709,0.1688566615006379,$q_{1; \mathrm{TESS_1800s}}$,
host_ldc_q2_TESS_1800s,0.5239216169994396,0.33507086236664585,0.32419604097301546,$q_{2; \mathrm{TESS_1800s}}$,
ln_err_flux_TESS_1800s,-5.000368598451542,0.0005682383000902291,0.00027595230031263185,$\log{\sigma_\mathrm{TESS_1800s}}$,$\log{ \mathrm{rel. flux.} }$
baseline_offset_flux_TESS_1800s,-0.00010916014279074198,0.0019940164212977236,0.0021256337996590547,$\mathrm{gp: \log{\sigma} (TESS_1800s)}$,
