# Times (BJD) 	 Norm. Flux. 	 Norm. Flux Err.
2459908.7056122622	0.9875537481730029	0.0005689897852436069
2459908.7067928202	0.9893218942223136	0.0005518993874509921
2459908.707984952	0.9909367455138147	0.005231919739126201
2459908.7091770833	0.9891939578348037	0.0005771623059150572
2459908.7103692153	0.9909768235803152	0.000566674583847352
2459908.711561347	0.9871003098678932	0.0005657468330947632
2459908.7127534784	0.9886179106832291	0.0005608996849359942
2459908.7139456104	0.9881769386610106	0.0005622643563466935
2459908.715137742	0.9887825873341957	0.0005636440831342062
2459908.7163298735	0.9896296955272186	0.0005636295776634189
2459908.7175220056	0.9919650569560858	0.0005666999941122507
2459908.718714137	0.9879812640636564	0.0051813058533291155
2459908.7199062686	0.988791598283472	0.0005634503473789479
2459908.721086826	0.987702418950868	0.0005620126554563348
2459908.722278958	0.9874009727239667	0.0005611294331739142
2459908.7234595157	0.987291730902368	0.0005603578807612915
2459908.7246400733	0.9900842458751681	0.0005567950984359999
2459908.725832205	0.9882302409524176	0.000557073525003947
2459908.7270127623	0.9878934147014061	0.0005640874132974717
2459908.728204894	0.9896681863894196	0.000554194560223478
2459908.7293970254	0.9863688565363388	0.0005581905734054445
2459908.730577583	0.9881516777010343	0.0005613222731983454
2459908.7317581405	0.9889967273905972	0.0005651030977318041
2459908.732950272	0.9874742705454702	0.005064618455623288
2459908.7341308296	0.9872646650198299	0.0005576490456080498
2459908.735322961	0.9891313180824947	0.000558688922928137
2459908.7365035187	0.9872844899688532	0.0005646978021855168
2459908.73769565	0.9878218912971487	0.0005580508808862002
2459908.7388877817	0.9879275823371256	0.0005473478841797678
2459908.7400683393	0.9872924087981756	0.0005612464751836029
2459908.741260471	0.989713589253936	0.0005663257078040412
2459908.742452602	0.9894677208232143	0.0005581755829390781
2459908.7436447334	0.9896182558940445	0.000560204180940251
2459908.744825291	0.991064092103121	0.0005608604714364539
2459908.7460174225	0.9861246837247577	0.000563535880398058
2459908.747209554	0.9895589019911866	0.0005547142441968743
2459908.7484016856	0.9884501848771571	0.0005588408501494846
2459908.749593817	0.9879270047530262	0.0005640198561755595
2459908.7507859487	0.9863114121687613	0.0005695214175728283
2459908.751966506	0.9867354355982679	0.0005504818373593436
2459908.7531586373	0.9889672639075582	0.0050006742584321135
2459908.754350769	0.9873627560284925	0.000567315231730597
2459908.755531326	0.9825566049438317	0.0005577400193605335
2459908.7567234575	0.9840093313131865	0.0005637317436353977
2459908.757915589	0.9857644992687921	0.0005710906457515599
2459908.7591077206	0.9876254703961163	0.0005642616845958036
2459908.7602882776	0.9843764439388792	0.0005822868901838044
2459908.761480409	0.986064425196257	0.0005919154468783701
2459908.7626725407	0.9868174549457432	0.0005735012193005631
2459908.763853098	0.9877161545882497	0.0005732016789112389
2459908.7650336553	0.9849313977251654	0.0005907731458138455
2459908.7662142124	0.9862781688057013	0.000586066476988205
2459908.767406344	0.9879002194994767	0.0005477234909817083
2459908.768586901	0.9850897762084146	0.0005543672827224791
2459908.769767458	0.9871273792332023	0.0005482793357133477
2459908.7709480156	0.9852618172924461	0.00056160452494431
2459908.7721401467	0.9852224182435229	0.0005803628965853511
2459908.7733207042	0.9847349867519517	0.0005556921500953614
2459908.7745128353	0.9851028730798648	0.0005651511722317282
2459908.775693393	0.9832570355656576	0.000564630315692034
2459908.77687395	0.9881244794460375	0.0005512938179436402
2459908.7780660815	0.9867045748013977	0.0005498383755132711
2459908.7792466385	0.9887599059232655	0.0005541044623899124
2459908.7804271956	0.9839123940758525	0.0005594092980400664
2459908.7816077527	0.988179633565119	0.000571023708318714
2459908.7827767357	0.9877091273190972	0.000565162354141625
2459908.7839688673	0.9856058935959384	0.0005663306981393587
2459908.7851494243	0.9860649600645297	0.0005617741511280746
2459908.7863415554	0.9889821452680121	0.0005535209501595725
2459908.787522113	0.9868828145020686	0.0005642616518322044
2459908.788714244	0.9876451335080021	0.000564428014193068
2459908.789894801	0.9847579386664147	0.0005720646997520095
2459908.791086932	0.9868495941277591	0.0005815093335323082
2459908.7922790637	0.9853583125784509	0.0006076234520078953
2459908.793471195	0.9853197786083964	0.0005868853182797336
2459908.794651752	0.9846199648840787	0.0006195502905985641
2459908.795843883	0.9828493536526739	0.0006394322231734045
2459908.79702444	0.9869106998650956	0.0006366796861956213
2459908.7982165716	0.985626158148145	0.0006799131157005299
2459908.7994087026	0.9863781931066398	0.0006469170309648271
2459908.8006008337	0.9826972273173287	0.0006420966281537504
2459908.801781391	0.9863663737975484	0.0006221337564023902
2459908.802973522	0.9838520541781933	0.000622521125378186
2459908.804154079	0.9834037586826889	0.005368880272862639
2459908.80534621	0.9870275541967672	0.005200576698007544
2459908.806526767	0.9829236772326011	0.0005934845039309286
2459908.80769575	0.9845051030968339	0.005364194087372585
2459908.808876307	0.9849054293104968	0.0006153924722408463
2459908.8100684383	0.9863115666188946	0.0006142953332451222
2459908.8112489954	0.9876901868539482	0.0006704321782947836
2459908.8124295524	0.9877179956382414	0.0006739663916941412
2459908.8136216835	0.9870888528286756	0.0005702522926171287
2459908.8148022406	0.9872381667268499	0.0005635496915819726
2459908.815982797	0.9844230776820045	0.0005928070294837673
2459908.8171633543	0.9854547380765717	0.0005716558861791737
2459908.8183439113	0.9846274262808824	0.0005650215275593296
2459908.8195244684	0.9854262143461122	0.0005503700635740445
2459908.8207050255	0.985548783219547	0.0005471934308785698
2459908.821885582	0.9863810150273126	0.0005586732233417083
2459908.823066139	0.9879864803811025	0.0005559843265012001
2459908.824246696	0.9863293578273415	0.0005618464079353247
2459908.8254272533	0.985123249785852	0.0005516260327909729
2459908.82660781	0.9875045173760807	0.005122184027420359
2459908.827788367	0.9842203391524034	0.0005564542518352185
2459908.828968924	0.9833637983503034	0.0005595724613425935
2459908.8301379066	0.988089520389547	0.0005759171078428865
2459908.8313068897	0.9901043411929844	0.0005737556208186374
2459908.8324758722	0.9880626185541878	0.0005524888867607611
2459908.8336564293	0.9861208175566758	0.0005472619753348543
2459908.834813838	0.9875149976853919	0.0005694091777626972
2459908.8359828205	0.9867977828944094	0.0005555210546328275
2459908.8371518035	0.9864196368683433	0.0005623119951996833
2459908.838309212	0.9883628909555409	0.0005691706386417606
2459908.839478195	0.9872455554764257	0.0005527770534418787
2459908.8406356038	0.9905108777843096	0.000569239664156596
2459908.8418045864	0.9871428578960886	0.0005654500961340766
2459908.842973569	0.9865773386966855	0.005213958391672013
2459908.844142552	0.9863134887936766	0.0005856155924030752
2459908.8453115346	0.9882392157781661	0.00539621342236317
2459908.846480517	0.9869119311525592	0.0005984372874026875
2459908.8476495002	0.9902348063311198	0.0006214342993861172
2459908.848818483	0.9892777117692236	0.0006330575952879032
2459908.8499758914	0.9859498148579655	0.0006413880137712253
2459908.851144874	0.9867542031647784	0.000644618932666169
2459908.852302283	0.986758615597288	0.0006488782412828118
2459908.8534712656	0.9902885180098787	0.0006818434517100255
2459908.854628674	0.9835259267901224	0.0008029564177472225
2459908.855797657	0.9887283413426804	0.0007854850776167586
2459908.8569550654	0.9902468814294775	0.0008643902592841925
2459908.858112474	0.9868765319216757	0.0008915199777030079
2459908.8592814566	0.9864693967266214	0.0010306842159073723
