# Times (BJD) 	 Norm. Flux. 	 Norm. Flux Err.
2459538.5901836976	0.9954025390788643	0.003907510349706395
2459538.5906119402	0.9954291390605743	0.0038973229829148345
2459538.5910517564	0.9911645692695384	0.003885295293982113
2459538.591491573	0.9915453433111044	0.0038996094169432365
2459538.5919313896	0.9935178258826074	0.003899917729980827
2459538.5923712063	0.9949136214929922	0.003973541580044952
2459538.5928110224	1.0003056354163586	0.0038896855400545245
2459538.593250839	0.9902084160077343	0.003980308482570522
2459538.5936790816	0.9974845261818982	0.003997481138251782
2459538.5941304723	1.0018466954504368	0.003950736821400064
2459538.5945587144	0.9965874736629043	0.003929214270686059
2459538.595010105	0.9860982076264823	0.003995216488176733
2459538.5954499217	0.9973095003399577	0.004028503317870392
2459538.5958897383	0.9943164998649254	0.003975016709052479
2459538.5963295544	0.9945901171643865	0.0039152578767721454
2459538.596757797	0.9908955723625885	0.004044373772789449
2459538.5971976137	0.988021882313558	0.004067415688687043
2459538.59763743	0.9915176646599168	0.004012549143897425
2459538.5980772465	0.9942342374914683	0.004028057467151253
2459538.598517063	1.0015402038018606	0.0039658188301488735
2459538.5989568797	0.9959408207011271	0.003984404250299968
2459538.599396696	0.9892550354565104	0.004011784248006603
2459538.5998480865	0.9946853022636478	0.003969764420936235
2459538.600276329	0.9955127296297184	0.004035060805612288
2459538.6007161457	0.9946270601819247	0.00398006715041569
2459538.601155962	0.9889848822021262	0.003929972651487835
2459538.6015957785	0.993477102720391	0.00399438121374378
2459538.602035595	0.9822490209731192	0.00398933964241966
2459538.6024754117	0.9866627275332769	0.003952655380825714
2459538.602915228	0.9961101121837144	0.003936661192788381
2459538.6033550445	0.991125889031876	0.003973508824785706
2459538.603794861	0.9921171067863048	0.004006179240912138
2459538.6042346773	0.9954131540607001	0.003954591479396734
2459538.604674494	0.99367102591579	0.00393869680245778
2459538.6051143105	0.984321312812034	0.003949015842875666
2459538.605554127	0.9940610795916305	0.004046432727878119
2459538.6059939433	0.9949137137808556	0.003971816871409406
2459538.60643376	0.9851691971444935	0.003948603872018191
2459538.606862002	0.9896483587078176	0.0039289464210772946
2459538.6073018187	0.9910920252890677	0.003949829631581449
2459538.6077416353	0.9978336261831404	0.003992516204496183
2459538.608181452	0.9978077062707594	0.004037819982980675
2459538.608621268	0.9955046599458564	0.003998561118227622
2459538.6090610847	0.9898014331362779	0.003995260105750691
2459538.6094893273	0.9900087987893517	0.0040383505719266246
2459538.6099291435	0.992776645064473	0.004093488768674518
2459538.61036896	0.9895931675164173	0.004101146881186757
2459538.6108087767	0.9907170483659599	0.004080216900538448
2459538.611248593	1.003074081505337	0.004040480350547918
2459538.6116884095	0.9924333566168727	0.004037935050043656
2459538.612128226	1.001250371859297	0.0040946200116982285
2459538.6125680422	0.9954704147571222	0.00412352168274553
2459538.613007859	1.0004407856615747	0.0040926193517665955
2459538.6134476755	0.9976192757242446	0.004053813744065685
2459538.613887492	0.9877514164580841	0.004058249698080625
2459538.6143273083	0.9870101765820695	0.004068617393077621
2459538.614755551	0.998663163318616	0.0041354632083093834
2459538.615195367	0.993529138269859	0.004109417511976826
2459538.6156351836	0.9994965785119168	0.004133401472488739
2459538.6160750003	0.9949614414038581	0.004013199073643086
2459538.6165148164	1.001574162270361	0.0041149334366936295
2459538.616954633	0.9990392355150399	0.00417282904898081
2459538.6173944497	0.9983461598590209	0.00413937787113117
2459538.6178342663	0.9931899440057752	0.004138592586280563
2459538.6182740824	1.0010652303213017	0.004116788576708362
2459538.618713899	1.0007186283751544	0.004075761772566465
2459538.619142141	1.0013949692786706	0.0041108685247702005
2459538.619581958	1.0030333471170765	0.004070194673433669
2459538.6200217744	0.9935809133918022	0.004056915950963383
2459538.6204615906	1.011133712302328	0.00407040654083478
2459538.620901407	1.000224565070071	0.004200775513119035
2459538.6213296494	1.0070538791199057	0.004072238597398089
2459538.621769466	0.9933368509574678	0.004103936889774272
2459538.6222092826	1.0046410763464277	0.004204576014963026
2459538.6226375247	0.99873779253573	0.004093043983030776
2459538.6230773414	0.9993121177792764	0.004097130070041642
2459538.623517158	1.0008513435485773	0.004100128515017384
2459538.623956974	1.000494575993255	0.00414011758475277
2459538.6243852167	0.9988347548092749	0.004057323929589704
2459538.624825033	0.999823115620835	0.004046791034083873
2459538.6252648495	1.0062408680550454	0.004056930806726699
2459538.625704666	1.005779097051384	0.004053116601875299
2459538.6261444823	1.013942866631567	0.004028864768528919
2459538.626572725	1.0127606795181254	0.003982787872009097
2459538.627012541	1.0014637370279886	0.004006119064093803
2459538.6274523577	0.9987691689463347	0.004088557781393752
2459538.6278921743	1.0044430786549834	0.004079432825753192
2459538.6283319904	1.0084266998439482	0.004078516925214912
2459538.628771807	1.0024665922020641	0.004032006153054012
2459538.6292116237	1.004062866729315	0.004056319227988069
2459538.62965144	1.008941712519326	0.004071740445660309
2459538.6300796825	0.9991300521688147	0.004011015600168301
2459538.6305194986	1.0026515800416607	0.004030683576220816
2459538.630959315	1.0090623328972375	0.003915442888668504
2459538.631399132	0.9947184355388853	0.003990148262237079
2459538.631838948	1.0085698522184199	0.003957874469304038
2459538.6322787646	1.0044932877521366	0.003960609702573939
2459538.6327185812	1.007663778972705	0.003951571048724078
2459538.6331583974	1.009484622260055	0.003991261177618527
2459538.63358664	1.0086305159726865	0.0038931593616237277
2459538.634026456	0.9998940611818226	0.0039468784326553855
2459538.634466273	1.0094938927113244	0.003967821412403182
2459538.634894515	1.0020052298297177	0.0038501643125416506
2459538.6353343315	0.9961966899028111	0.003845037464631695
2459538.6357741477	1.0044375427153456	0.00397548942423954
2459538.6362139643	1.0006294817700752	0.003984166194073949
2459538.636653781	1.003834278276654	0.003920048085653284
2459538.637093597	1.015793992408855	0.003993530827748225
2459538.6375218397	1.016330897425597	0.003984718069802997
2459538.637961656	1.0042628035617174	0.003914625602073898
2459538.6384014725	0.9987011305320583	0.003911064319592019
2459538.638841289	1.0029181960739708	0.0038851973224752266
2459538.6392811053	1.0020167830666966	0.003953036020868736
2459538.639720922	0.9961320058791043	0.0038221667350772795
2459538.640160738	1.0046460391828358	0.003838356215392891
2459538.6406005546	1.0009373019574628	0.003867358307518665
2459538.641028797	1.0016708277244672	0.003945149992083387
2459538.6414686134	1.0028599296342309	0.0038612552336921404
2459538.64190843	0.9973181306385898	0.003877888069897003
2459538.642348246	1.0014381173185691	0.0037963868601834047
2459538.642788063	0.9995354846673771	0.0037578584000943324
2459538.643227879	0.9955809019720792	0.003883711411578637
2459538.6436676956	1.0039787182619835	0.0038986510299748624
2459538.6441075117	1.0091612069995304	0.003802361382722938
2459538.6445473284	0.9978116499924404	0.0038119233452037263
2459538.644987145	1.0048995390458553	0.003850113092877744
2459538.645426961	0.9931203415592106	0.003849364271665864
2459538.6458667777	0.9978426779314801	0.0038015073578523645
2459538.646306594	0.997619792602973	0.00376536705109815
2459538.6467464105	1.0017912072274515	0.0037220377980065156
2459538.647186227	0.9962570279466972	0.003700664179119114
2459538.6476376173	0.9893019063230758	0.0037441786251474454
2459538.648077434	0.9843910947316972	0.003783930341062582
2459538.648505676	1.0012395136329915	0.0037950519999518507
2459538.6489570667	0.9954591245002296	0.003797707726841533
2459538.6493968833	0.9968593410509173	0.003738671686067466
2459538.6498366995	0.986598288074764	0.003764690660386177
2459538.650276516	0.9994842596297718	0.003734990152916968
2459538.6507163323	0.9956978045290241	0.003709910678068255
2459538.651156149	0.9957803542111224	0.0037297999523263903
2459538.6515959655	0.9931223889086617	0.0037779703652773755
2459538.6520357816	0.9871542931136995	0.0037321912545831303
2459538.6524871723	0.9850537365738161	0.003694691590398557
2459538.6529269884	0.9955048934788936	0.0037001265296622613
2459538.653355231	0.9863543168455325	0.0037587102943455616
2459538.6538066217	0.9857157295723481	0.0036764696429881674
2459538.654246438	0.9854052342992268	0.0036734575740890716
2459538.6546862544	0.9983104641121989	0.0037466781289329336
2459538.6551260706	0.9877101065354175	0.003724610328726794
2459538.655565887	0.9902593369183313	0.003659416019099653
2459538.6560172774	0.9880034168901012	0.0036707195923452885
2459538.656457094	0.989023624773679	0.003734134931353473
2459538.6568969106	0.9952752457595987	0.0036627592602414836
2459538.657336727	0.9935334152629527	0.0035906511963397034
2459538.6577881174	0.9939424551046114	0.0036397550873229793
2459538.6582279336	0.9945657044964171	0.0036424675422154097
2459538.65866775	0.9971134247272394	0.003684587881115375
2459538.6591075663	0.9729152602091561	0.003644631625931231
2459538.659547383	0.9864231366325037	0.003685504569337364
2459538.6599871996	0.9931136209126117	0.003655274077570826
2459538.6604270157	0.9943858512398565	0.0037063083498341046
2459538.6608668324	0.9851910725346188	0.003612496072040279
2459538.6613066485	0.9926126327624051	0.0036449550670322253
2459538.661746465	0.9848563902002747	0.003684932867434707
2459538.6621862813	0.9870716488773863	0.003624735288436958
2459538.662626098	0.9906114140472687	0.0036129401327771762
2459538.663065914	0.9966874017598716	0.003650655967563981
2459538.6635057307	0.9868051230352034	0.0037027471302588048
2459538.663945547	0.9818820085239075	0.003710333384798485
2459538.6643853635	0.9958942333186743	0.0036273720820182895
2459538.6648367536	0.9794405407232836	0.0036038668945712724
2459538.6652765702	0.9752679612365618	0.0036378890315656633
2459538.6657163864	0.9825033975949339	0.003655512911669269
2459538.666156203	0.9932941820694193	0.00370928039888044
2459538.6665960196	0.9845446893697102	0.0036930462249071963
2459538.667035836	0.9826383491262798	0.003682581740179103
2459538.6674756524	0.9845187712010667	0.0036223299080565935
2459538.6679154686	0.981957704702975	0.0036875107760913784
2459538.6683552847	0.9806572068573416	0.0036703530882456342
2459538.6687951013	0.9824349760665197	0.0036324828179770488
2459538.6692349175	0.979086902072882	0.0037011241813929923
2459538.669674734	0.9904146323741392	0.0037062710453626795
2459538.6701261248	0.9761072994486941	0.0036273780495426574
2459538.670565941	0.9740240272555117	0.0036176447945026747
2459538.6710057575	0.9813021948190801	0.003667606711861005
2459538.6714455737	0.9849476863297348	0.00370453058490637
2459538.6718853903	0.9796278015139819	0.0036819443550439373
2459538.6723252065	0.9620305695612129	0.003734647975614381
2459538.672765023	0.9719011002727473	0.0037851255301038713
2459538.673204839	0.9739020514727529	0.0037858503611397265
2459538.673644656	0.9697152169942534	0.003748675150225523
2459538.674084472	0.9726008526552697	0.0037282646664412366
2459538.674524288	0.9724265234470036	0.003802821005290631
2459538.674964105	0.9740773443784212	0.0038743050853055926
2459538.675403921	0.979176560952136	0.003769105378872552
2459538.6758437376	0.9813141227888788	0.003900379746295934
2459538.6762835537	0.983405164549063	0.0037516804212147934
2459538.6767233703	0.9579528894014429	0.003785729140151067
2459538.6771747605	0.9643815460294932	0.0037995422696205593
2459538.677614577	0.9613045217278154	0.003829151001877306
2459538.6780543933	0.9704139538232949	0.0038681858619453433
2459538.67849421	0.9709955363178965	0.0038586851478822105
2459538.678934026	0.9741895090106635	0.003843678657653014
2459538.6793738427	0.9684965076503808	0.0038055795753842883
2459538.679813659	0.9584865611031353	0.0038442152600127104
2459538.6802534754	0.9592796208377931	0.003794504509346641
2459538.6806932916	0.9591375237009703	0.0037476394404907356
2459538.6811331077	0.9629958940419213	0.0037821135493681726
2459538.6815729244	0.9602212580131001	0.0038457075444255735
2459538.6820127405	0.9544108731912887	0.0038171653118492022
2459538.682452557	0.973429978365526	0.0036950702171900888
2459538.6828923733	0.9657274638033646	0.0037553828000975995
2459538.68333219	0.9589790684331814	0.003745606100426612
2459538.683772006	0.9654864689260934	0.003788754833842925
2459538.6842118227	0.9703990137104391	0.0038975297027581796
2459538.684651639	0.9605556834599112	0.0036636410542491846
2459538.685091455	0.9705466552085892	0.0037777721611873235
2459538.6855312716	0.9690357971002013	0.003811180980045419
2459538.685971088	0.974342063586583	0.0037989198708184182
2459538.6864109044	0.9720123911973594	0.0038063685606024634
2459538.6868507206	0.9656525110596891	0.003744184751280038
2459538.687302111	0.9628235811354455	0.0037440351619586155
2459538.6877419273	0.9590283300814492	0.003774638708488316
2459538.6881817435	0.9628232375331544	0.00379016933060158
2459538.68862156	0.9548306356222143	0.003813346673164238
2459538.6890613763	0.9489536098836664	0.003777565196412507
2459538.689501193	0.959479145371256	0.0037631668462113498
2459538.689941009	0.9691938650020118	0.0038646606819844054
2459538.6903808257	0.9601046395516999	0.0038269039756891467
2459538.690832216	0.9590325673094898	0.0038842089039298564
2459538.6912720324	0.9616578150968853	0.0038275238085912523
2459538.6917118486	0.9588899383462146	0.003816729869952213
2459538.6921516648	0.9568683334166314	0.003977802242738217
2459538.6925914814	0.9662298043580495	0.0038735559096255414
2459538.6930312975	0.9617142647954106	0.0037168605170251633
2459538.6934711137	0.9595339996618247	0.0037262855468313118
2459538.6939109303	0.9707099116339365	0.003738880413893721
2459538.6943507465	0.9654106746325778	0.003921284030580381
2459538.694802137	0.9483101551089979	0.003905899153288155
2459538.6952419532	0.9618130087016681	0.003891650084477166
2459538.69568177	0.9604144289901929	0.00389232643179021
2459538.696121586	0.96098639186484	0.003902932997741716
2459538.696561402	0.9566042975111148	0.004096961277202537
2459538.697001219	0.948392495363575	0.003995019877973978
2459538.697441035	0.9556474941160045	0.0039921217271461085
2459538.697880851	0.9580151229670743	0.0039605747873519516
2459538.6983206677	0.9480384543261284	0.0039165298633672225
2459538.698772058	0.9528874476874034	0.0038681697043820916
2459538.6992118745	0.9510377456081958	0.0038405435324532964
2459538.6996516907	0.9551449911599557	0.003854634050883573
2459538.700091507	0.9573368773474403	0.0038115383475703334
2459538.7005197494	0.9587896685921038	0.0038386293929993324
2459538.7009711396	0.9566411484333417	0.003852008487499989
2459538.701410956	0.958207261150472	0.00378381967185567
2459538.7018507724	0.9557527138837907	0.003780363681063513
2459538.7022905885	0.9504348282101889	0.0037007857870715285
2459538.702730405	0.9597814977868295	0.0037934175678966276
2459538.7031702213	0.9513530633757988	0.0036989254776605474
2459538.7036100375	0.9720013937392992	0.0038259396324117185
2459538.704049854	0.9573649706379602	0.003774760425286509
2459538.7045012442	0.9585164787292286	0.0037585099918527026
2459538.7050220794	0.9502780188194443	0.0037076317562771844
2459538.7054618956	0.9554905072064261	0.0036863625210885207
2459538.705901712	0.9476626203707136	0.003706860421096503
2459538.7063415283	0.9660182048082852	0.0037592856206960503
2459538.706792919	0.9654332959097957	0.0037239274041569064
2459538.707221161	0.9595878175197464	0.003643167964796829
2459538.7076609773	0.9611612023055596	0.003764478340754566
2459538.7081007934	0.9529734199968865	0.0037128894677581304
2459538.70854061	0.9540749793211954	0.0037884091157191313
2459538.708980426	0.9511311240417457	0.0037730075283244112
2459538.7094202423	0.9536187379203805	0.0036587712757778176
2459538.709860059	0.9544533461910633	0.0037793721684410263
2459538.710299875	0.9559032474669136	0.0037809565662325554
2459538.7107396913	0.9493913843455071	0.0037223570574729456
2459538.7111795074	0.9389862822630372	0.0037493079450417353
2459538.711619324	0.9451677411412371	0.0037780941480846488
2459538.71205914	0.953092798046998	0.0037443003114438567
2459538.7124989564	0.9427753444120931	0.0036955113981703247
2459538.712938773	0.9430326361458948	0.003814504400317555
2459538.713378589	0.945214836976428	0.003768472356274436
2459538.7138184053	0.9466771193356156	0.003668202371521752
2459538.714269796	0.9451791859047577	0.0038109736650709385
2459538.714709612	0.9436624757375338	0.003739625649349936
2459538.715149428	0.9402092395261342	0.0037333960508716593
2459538.715589245	0.9423686023215709	0.003716155393326581
2459538.716029061	0.9398331957969706	0.003692032809887519
2459538.716468877	0.9427023166796519	0.003683916717394609
2459538.7169086933	0.9357492264162726	0.0036741129577385384
2459538.71734851	0.9403434259750186	0.0037499440128085765
2459538.717788326	0.9585955392164573	0.00372450896704747
2459538.7182281422	0.9499290230289867	0.00369983412233021
2459538.718667959	0.9420033665173401	0.003672592354162834
2459538.719107775	0.9488383645391812	0.0037170763137972652
2459538.719559165	0.9466758048282908	0.00363958365391935
2459538.719998982	0.9466937177201344	0.0036437402212832304
2459538.720438798	0.9448577358164	0.003769329330029296
2459538.720878614	0.9452113335625466	0.0037615968870194686
2459538.7213184303	0.9450409703087758	0.003659261558386747
2459538.721758247	0.9342146902255138	0.003721916492401901
2459538.722198063	0.9467779715588421	0.003677770641539297
2459538.722637879	0.9405712287836201	0.003827443423547529
2459538.7230776954	0.9423649046451362	0.0038820863672132566
2459538.723529086	0.9427857998696471	0.003819662317254852
2459538.723968902	0.9433686111241731	0.003781049338678885
2459538.7244087183	0.9497623583308106	0.0037614110914195474
2459538.7248485344	0.9359765665506986	0.003713115635066821
2459538.725288351	0.9392003857841728	0.0036831860104934136
2459538.725728167	0.9443800335191754	0.0037750722856784535
2459538.7261795574	0.9390742472961049	0.0036785187555877807
2459538.726619374	0.9364367605514791	0.00367239581213541
2459538.72705919	0.9444641295769829	0.0038212999095132007
2459538.7274990063	0.9437888990934206	0.0037731553890158276
2459538.7279388225	0.9393090399384709	0.0037459864816682146
2459538.728378639	0.9472983014125594	0.0037493320479087175
2459538.7288300293	0.9417457678727164	0.003769031638903432
2459538.7292698454	0.9396936001127877	0.00377746154496751
2459538.7297096616	0.9481900180107595	0.003732109385283859
2459538.730149478	0.940402576491274	0.003717575196880555
2459538.7305892943	0.9349716343773239	0.003745783605660231
2459538.7310291105	0.9400532832655202	0.003739041712776347
2459538.7314689266	0.9348977363728184	0.003703301144619608
2459538.731908743	0.9445995381279704	0.00369200409744718
2459538.7323485594	0.9418875362228165	0.0038330045771204128
2459538.7327883756	0.9407720280974613	0.0036512426757754216
2459538.7332281917	0.935785356810702	0.003761062299197897
2459538.733668008	0.9360786007488693	0.00364679679186058
2459538.734107824	0.9428283390208245	0.003821922588914038
2459538.7345476407	0.9405665428218152	0.003794805312565218
2459538.734987457	0.93856856929826	0.0036714457504589187
2459538.735427273	0.9395132506067044	0.0037993967174581138
2459538.735867089	0.9382143592443258	0.0036887016254015196
2459538.7363069053	0.9410372077372925	0.003722414962698745
2459538.736746722	0.9394892365161855	0.0037173199055828415
2459538.737198112	0.9411865697364026	0.003776335067729531
2459538.737637928	0.9434249265635847	0.0037304905347046147
2459538.7380777444	0.9487205177457229	0.0037582746791456996
2459538.7385175605	0.9311098153631046	0.0036987696737615875
2459538.738968951	0.938595777523401	0.003796872982828301
2459538.7394087673	0.931891006536158	0.0038109801478880983
2459538.7398485835	0.9274051750942747	0.0036759260065004355
2459538.7402883996	0.9399215918405791	0.003768346396598682
2459538.7407282162	0.9397949469179563	0.003784035499267165
2459538.7411680324	0.9402277842627055	0.0037201380955874217
2459538.7416078486	0.938979704874762	0.003863386343976588
2459538.7420476647	0.9396569588959122	0.0037988738796396184
2459538.742487481	0.9410162899047902	0.0038251885352277473
2459538.7429388715	0.9389628165705112	0.0037868680358319534
2459538.7433786876	0.9469733925415362	0.0038661400445758904
2459538.743818504	0.927034495991491	0.003952606438675924
2459538.74425832	0.9412518394777034	0.003845716832702398
2459538.744698136	0.9360395272479589	0.0038246905694464812
2459538.7451379523	0.9371374600051019	0.003887983091721945
2459538.7455777684	0.9368606681813068	0.003914010444968048
2459538.746029159	0.939920455918703	0.0038761880703109676
2459538.746468975	0.9313354848700123	0.003879332413366572
2459538.7469087914	0.9350482782998545	0.003972200711498727
2459538.7473486075	0.9246056222388571	0.0038980142824619384
2459538.7477884237	0.9355761012401114	0.0038349303613855273
2459538.74822824	0.9371172129795416	0.0037880074955440814
2459538.748668056	0.9356719565830167	0.0038447488989907476
2459538.7491078726	0.9354479601529972	0.003890610211816414
2459538.7495476888	0.9402886264072351	0.003891702535165005
2459538.749987505	0.933997316012501	0.003934046135412946
2459538.750427321	0.932995831668162	0.0038156884740879154
2459538.750867137	0.9354845689016138	0.0038001746904993915
2459538.7513069534	0.9314782798705559	0.0037888866112816507
2459538.7517467695	0.9401274645945064	0.003790711723839443
2459538.7521865857	0.9417651737332923	0.003774440728617627
2459538.7526264023	0.9384206616999451	0.0037887575762343166
2459538.7530662185	0.9317256992320626	0.003779925736263507
2459538.753598627	0.937950621603321	0.003838092660459763
2459538.754038444	0.9383656211902048	0.00377649909784292
2459538.75447826	0.9300681541167137	0.0037871074203973867
2459538.754918076	0.9306175149885646	0.0037295762082665287
2459538.7553578923	0.9323903668411552	0.0037595673493712603
2459538.7557977084	0.9263266680575937	0.0037279992051840196
2459538.7562375246	0.9221981955428495	0.0037641648135043858
2459538.7566773407	0.9212569152042688	0.0037975568035719404
2459538.757117157	0.9352074147381991	0.003772912672569806
2459538.757556973	0.9393418389575139	0.0038037549963549438
2459538.758008363	0.9224334168476547	0.003703896874766202
2459538.75844818	0.9319117576046686	0.003821745960601852
2459538.758887996	0.9412918908843065	0.003798363540868147
2459538.759327812	0.9345136025175218	0.0038917458273423503
2459538.7597676283	0.9303295320296596	0.0037799060498680927
2459538.7602074444	0.9383966491212941	0.003906899152290856
2459538.7606472606	0.9296514844038974	0.0037598845802302525
2459538.7610870767	0.9368999060973017	0.003918282187664422
2459538.761526893	0.9434733390096187	0.00388366816909463
2459538.761966709	0.9448382864863212	0.003914268024390611
2459538.762406525	0.9361947520786896	0.0038910684980978513
2459538.7628463414	0.9322564841473108	0.003920592177774786
2459538.7632861575	0.9374995034671999	0.0037534593212814795
2459538.7637259737	0.939177715271489	0.003803191140416612
2459538.76416579	0.9313366081682913	0.003824138788873905
2459538.7646171805	0.9295696104630161	0.0038439297854193535
2459538.7650569966	0.9333171851101849	0.003922208012871072
2459538.7654968128	0.9373323494328618	0.0038184447257023006
2459538.765936629	0.9380774180234916	0.003947222733529671
2459538.766376445	0.9344199043543427	0.0039639615341468
2459538.766816261	0.9375891250960299	0.003988014838402791
2459538.7672560774	0.9416790013441649	0.003929475539591031
2459538.7676958935	0.9265865869810458	0.003969248184801393
2459538.7681357097	0.9281419166051659	0.004020242569340785
2459538.768575526	0.9235848256209687	0.004044444905845975
2459538.769015342	0.9339024393527077	0.004013766217977346
2459538.769455158	0.9273275853829183	0.004139439965771847
2459538.7699065483	0.9331953287199636	0.004087566332081989
2459538.7703463645	0.9219742768097234	0.003938543960028442
2459538.7707861806	0.9263431720843034	0.004064400439384315
2459538.771225997	0.9356940428040441	0.003947751403501106
2459538.771665813	0.9308158675440065	0.0038076596761049677
2459538.772105629	0.9234814532354931	0.003919578385869775
2459538.7725454452	0.9242959544527929	0.0039579422355689505
2459538.7729968354	0.9199162731743142	0.004019494417526082
2459538.7734366516	0.9227647125208149	0.0038727657585850834
2459538.7738764677	0.926284134735394	0.003923232196781929
2459538.774316284	0.9318574705848921	0.003879116977835846
2459538.7747561	0.9360055599862291	0.003931292798701402
2459538.775195916	0.9205748910985376	0.003942558110376265
2459538.7756357323	0.923841168170635	0.003893036281224291
2459538.776087123	0.9262262840581248	0.003866325178756502
2459538.776526939	0.9269437988787959	0.0038954761357489092
2459538.7769667553	0.9315620812927574	0.003915629965697961
2459538.7774065714	0.9176630859557434	0.0039040298574451507
2459538.7778463876	0.9261768328425906	0.003959534476794076
2459538.7782862037	0.927107853133971	0.0038953647675288436
2459538.77872602	0.9318934850083898	0.0038480624919109098
2459538.77917741	0.9296244782992372	0.003980438955706936
2459538.779617226	0.9174071899567008	0.0039030180935277652
2459538.7800570424	0.9228191031286326	0.003889587708602398
2459538.7804968585	0.9224841341204733	0.004041790838464249
2459538.7809366747	0.9235099048365958	0.003925069911308839
2459538.781388065	0.920451923556379	0.003861660434384376
2459538.781827881	0.923244145014328	0.0038658755917787557
2459538.782267697	0.9234768783642971	0.0038007526629527636
2459538.7827075133	0.9205580316782298	0.003907439286012481
2459538.7831473295	0.9211656498769801	0.0038286200731544413
2459538.7835987196	0.9157517117678033	0.0038667704266582754
2459538.784038536	0.9120846548953601	0.0038354658055335827
2459538.784478352	0.9235432703267505	0.0039252555847708774
2459538.784918168	0.9235225707547983	0.0038479589219559277
2459538.7853579842	0.9175737342121402	0.0037587279615700834
2459538.7857978	0.9291612257177337	0.00379755247004385
2459538.786237616	0.9186747031826854	0.0037937628922591515
2459538.7866774322	0.9240045591418359	0.0037531419463677027
2459538.7871172484	0.9258211275537659	0.003809240216608748
2459538.7875570646	0.9223267338418621	0.0037957651821889263
