# time,flux,flux_err
0.000000000000000000e+00,1.000000000000000000e+00,1.377600220416035342e-03
1.157999999122694135e-03,9.972487926032852501e-01,1.372608915269600332e-03
2.298999999766238034e-03,9.989558189633659380e-01,1.375603698357461468e-03
3.439000000071246177e-03,9.947172026330133310e-01,1.372608915269600332e-03
4.580999999234336428e-03,9.958552202064004932e-01,1.373607176298887594e-03
5.721999999877880327e-03,1.000363367014660554e+00,1.379596742474609432e-03
7.069999999657738954e-03,9.964681524783827182e-01,1.378598481445322387e-03
8.210999998482293449e-03,9.966148968496879590e-01,1.383589786591757397e-03
9.351999999125837348e-03,9.960019645777057340e-01,1.379596742474609432e-03
1.066799999898648821e-02,9.962615124453203519e-01,1.373607176298887594e-03
1.180999999996856786e-02,9.999610678198579405e-01,1.378598481445322387e-03
1.313299999856099021e-02,9.917932960782317453e-01,1.359631521888869611e-03
1.445899999998800922e-02,9.988719650369058956e-01,1.374605437328174423e-03
1.559999999881256372e-02,1.001452469797612599e+00,1.378598481445322387e-03
1.674199999979464337e-02,9.949567852800421663e-01,1.385586308650331054e-03
1.788299999861919787e-02,1.002425774301167527e+00,1.387582830708905144e-03
1.902499999960127752e-02,9.994819025258001588e-01,1.377600220416035342e-03
2.016599999842583202e-02,9.930491084530748136e-01,1.373607176298887594e-03
2.130699999906937592e-02,9.999550782536822391e-01,1.380595003503896261e-03
2.244900000005145557e-02,1.001591228080683571e+00,1.377600220416035342e-03
2.358999999887601007e-02,9.965350359673449399e-01,1.377600220416035342e-03
2.473199999985808972e-02,9.950596061660588187e-01,1.369614132181739413e-03
2.605899999980465509e-02,9.996426225515153696e-01,1.369614132181739413e-03
2.719999999862920959e-02,1.000274521783053983e+00,1.373607176298887594e-03
2.834099999927275348e-02,1.001489405455696202e+00,1.375603698357461468e-03
2.948199999991629738e-02,9.973456239231260900e-01,1.362626304976730530e-03
3.080699999918579124e-02,9.948150322138834545e-01,1.367617610123165539e-03
3.194799999982933514e-02,9.956665488718652313e-01,1.388581091738192190e-03
3.308999999899242539e-02,1.003812358870846966e+00,1.390577613796766063e-03
3.423199999997450504e-02,9.942080895080770420e-01,1.366619349093878494e-03
3.537399999913759530e-02,1.005033232109664887e+00,1.383589786591757397e-03
3.651499999978113919e-02,9.946622982764026233e-01,1.379596742474609432e-03
3.783999999905063305e-02,1.002202163830607340e+00,1.379596742474609432e-03
3.898099999969417695e-02,1.002315965587945890e+00,1.377600220416035342e-03
4.012299999885726720e-02,9.948619504822600046e-01,1.371610654240313504e-03
4.126299999916227534e-02,9.939016233720858740e-01,1.371610654240313504e-03
4.258899999877030496e-02,1.001187930624851452e+00,1.373607176298887594e-03
4.391099999884318095e-02,1.000197655683799036e+00,1.367617610123165539e-03
4.523499999959312845e-02,9.985215754156261392e-01,1.365621088064591666e-03
4.637599999841768295e-02,9.965959298901314600e-01,1.362626304976730530e-03
4.751699999906122684e-02,9.938297485779772344e-01,1.357634999830295737e-03
4.865799999970477074e-02,9.957204549674467664e-01,1.357634999830295737e-03
5.129799999849637970e-02,1.000730727073438242e+00,1.366619349093878494e-03
5.243899999913992360e-02,9.994868938309465767e-01,1.364622827035304620e-03
5.375899999853572808e-02,9.939814842544287821e-01,1.357634999830295737e-03
5.489999999917927198e-02,9.960498811071115677e-01,1.358633260859582782e-03
5.604099999982281588e-02,9.946992339344862266e-01,1.358633260859582782e-03
5.736099999921862036e-02,9.952961940299998034e-01,1.361628043947443701e-03
5.850099999952362850e-02,9.982610292869821267e-01,1.370612393211026675e-03
5.964399999902525451e-02,1.001029207121194808e+00,1.376601959386748513e-03
6.096299999990151264e-02,1.002574515194531335e+00,1.390577613796766063e-03
6.210499999906460289e-02,9.948349974344692370e-01,1.377600220416035342e-03
6.324599999970814679e-02,9.968804342834782783e-01,1.373607176298887594e-03
6.438699999853270128e-02,1.000626907926392306e+00,1.368615871152452585e-03
